ESTRATO,SEMESTRE,PROMEDIOSEMESTRE,EDAD2,PROGRAMA,GENERO,CIUDADRESIDENCIA,CIUDADNACIMIENTO,target
2.0,3,3.9,22,53212,1,76520.0,76520.0,1
4.0,4,3.8,21,53212,1,76001.0,76001.0,1
2.0,4,3.7,22,53212,1,76001.0,76001.0,1
1.0,3,3.9,19,53212,0,76001.0,76001.0,1
2.0,3,3.7,23,53212,1,76275.0,76275.0,1
4.0,4,3.9,21,53212,1,76001.0,76001.0,1
5.0,4,3.6,24,53212,1,76001.0,76001.0,1
1.0,4,4.5,35,53212,1,76001.0,76001.0,1
3.0,4,3.9,21,53212,1,76001.0,76001.0,1
2.0,4,4.6,20,53212,0,76364.0,76364.0,1
2.0,4,3.7,24,53212,1,19698.0,41396.0,1
1.0,4,3.7,21,53212,1,54518.0,54518.0,1
2.0,4,3.9,20,53212,1,76318.0,76318.0,1
1.0,4,3.8,20,53212,1,76001.0,76001.0,1
3.0,4,3.0,19,53212,1,76001.0,76001.0,1
2.0,4,4.0,19,53212,1,76001.0,76001.0,1
1.0,3,3.8,20,53212,1,76001.0,76001.0,1
1.0,4,3.9,23,53212,1,76622.0,76622.0,1
3.0,4,4.4,19,53212,0,76001.0,76001.0,1
2.0,4,3.2,18,53212,1,76520.0,76520.0,1
2.0,4,4.0,20,53212,1,76001.0,76001.0,1
3.0,3,3.4,22,53212,1,76001.0,76001.0,1
1.0,1,4.0,17,53212,1,76001.0,76001.0,0
2.0,4,4.0,19,53212,0,76001.0,76001.0,1
2.0,1,4.2,20,53212,0,76520.0,76001.0,1
2.0,1,2.8,19,53212,1,76001.0,76001.0,0
2.0,3,3.4,20,53212,1,76520.0,76520.0,0
2.0,4,3.9,31,53212,1,76364.0,76001.0,1
2.0,3,3.4,22,53212,1,76834.0,76109.0,1
3.0,4,3.9,19,53212,1,76001.0,76001.0,1
3.0,4,3.7,21,53212,1,76001.0,76622.0,1
3.0,2,3.9,24,53212,1,76001.0,76001.0,1
1.0,2,4.5,25,53212,1,76001.0,76001.0,1
3.0,4,0.1,19,53212,1,76001.0,11001.0,1
1.0,1,3.0,20,53212,1,76001.0,76001.0,0
3.0,3,3.3,21,53212,1,76001.0,76111.0,1
1.0,1,3.9,22,53212,0,76001.0,76001.0,0
2.0,4,4.3,23,53212,1,76001.0,52621.0,1
2.0,4,4.0,26,53212,1,76001.0,52835.0,1
2.0,4,4.1,24,53212,1,76109.0,76109.0,1
2.0,4,3.2,19,53212,1,76364.0,76364.0,1
1.0,4,4.4,22,53212,1,19573.0,19573.0,1
1.0,3,3.4,21,53212,1,86320.0,86320.0,1
1.0,2,3.8,20,53212,1,86569.0,86569.0,0
2.0,4,3.8,20,53212,1,76001.0,76109.0,1
3.0,3,3.7,21,53212,1,76001.0,76001.0,1
2.0,1,2.4,21,53212,1,76001.0,76001.0,1
2.0,4,4.2,19,53212,0,76001.0,76001.0,1
2.0,3,3.3,19,53212,1,76001.0,76001.0,0
1.0,1,2.9,17,53212,1,19455.0,19455.0,1
2.0,7,2.7,30,53212,1,19698.0,19698.0,1
3.0,4,2.6,22,53212,1,76001.0,76001.0,1
2.0,3,4.0,19,53212,1,76001.0,76001.0,1
2.0,1,1.2,26,53212,1,76001.0,76001.0,1
1.0,4,4.2,23,53212,0,76001.0,76001.0,1
2.0,4,3.0,22,53212,1,76001.0,76001.0,1
2.0,2,2.9,30,53212,0,76001.0,76001.0,1
2.0,5,3.7,26,53212,1,76001.0,76001.0,1
3.0,3,4.4,19,53212,1,76001.0,76001.0,1
2.0,1,1.9,17,53212,1,76001.0,76001.0,1
2.0,3,3.8,19,53212,1,76001.0,76001.0,1
1.0,3,3.5,19,53212,1,76892.0,76892.0,1
5.0,3,4.3,21,53212,1,76001.0,76001.0,1
2.0,3,4.1,20,53212,1,76001.0,76001.0,1
1.0,3,3.8,19,53212,1,76275.0,52287.0,1
2.0,3,3.6,18,53212,1,76109.0,76109.0,1
3.0,3,4.2,18,53212,1,76001.0,19001.0,1
2.0,3,3.6,25,53212,1,76520.0,76520.0,1
2.0,3,4.0,19,53212,1,76001.0,27075.0,1
1.0,3,3.7,23,53212,0,76001.0,76001.0,1
1.0,3,4.2,19,53212,0,76001.0,76001.0,1
1.0,3,4.2,19,53212,1,52001.0,52001.0,1
2.0,3,4.2,19,53212,1,15238.0,15238.0,1
2.0,3,4.4,18,53212,0,76001.0,76001.0,1
2.0,3,4.0,21,53212,1,76001.0,76001.0,1
5.0,2,3.6,21,53212,1,76001.0,11001.0,1
2.0,3,3.8,27,53212,1,76520.0,76520.0,1
3.0,1,2.0,18,53212,0,76001.0,76001.0,1
2.0,3,4.2,22,53212,1,52001.0,52001.0,1
3.0,3,4.0,19,53212,0,76001.0,76001.0,1
1.0,3,3.8,19,53212,1,76001.0,76001.0,1
2.0,3,4.2,20,53212,0,76834.0,76834.0,1
3.0,3,3.8,22,53212,1,76001.0,76001.0,1
2.0,2,3.5,20,53212,1,76520.0,76520.0,1
2.0,3,4.2,25,53212,0,76001.0,76001.0,1
1.0,1,0.7,24,53212,0,76001.0,76001.0,1
3.0,3,3.8,19,53212,1,76248.0,11001.0,1
2.0,3,4.1,23,53212,0,76520.0,76520.0,1
2.0,2,4.0,21,53212,0,76001.0,76001.0,0
3.0,3,3.6,19,53212,0,76001.0,76001.0,1
2.0,2,3.1,23,53212,1,76001.0,76001.0,1
1.0,3,3.6,22,53212,0,76001.0,76001.0,1
2.0,3,3.8,23,53212,1,76001.0,76001.0,1
1.0,3,3.0,19,53212,1,76001.0,76001.0,1
1.0,3,3.0,20,53212,1,86568.0,86001.0,1
3.0,3,4.2,20,53212,1,63470.0,63470.0,1
2.0,2,3.7,18,53212,0,76001.0,76001.0,1
1.0,1,0.0,17,53212,1,18001.0,18001.0,1
1.0,1,0.0,17,53212,1,19290.0,18001.0,1
2.0,2,2.7,18,53212,0,76001.0,76275.0,1
2.0,3,3.8,21,53212,1,76364.0,76364.0,1
3.0,3,3.2,21,53212,1,76001.0,76001.0,1
1.0,2,3.9,19,53212,1,76001.0,76001.0,0
3.0,3,2.6,24,53212,1,76892.0,76892.0,1
1.0,3,4.1,19,53212,1,76001.0,76001.0,1
2.0,1,1.4,20,53212,1,76001.0,5001.0,1
2.0,3,3.9,26,53212,0,76520.0,76520.0,1
3.0,3,4.1,24,53212,1,76001.0,19001.0,1
3.0,2,0.1,20,53212,1,76001.0,52250.0,1
2.0,2,3.7,26,53212,1,76233.0,76001.0,1
2.0,3,4.1,22,53212,0,76001.0,76001.0,1
2.0,3,4.4,22,53212,0,76001.0,76001.0,1
3.0,3,0.4,26,53212,1,76001.0,76001.0,1
1.0,4,3.9,19,53212,1,19137.0,19698.0,1
3.0,2,3.9,19,53212,1,76001.0,76001.0,0
2.0,3,3.7,19,53212,1,76001.0,76001.0,1
3.0,2,3.4,22,53212,1,76001.0,76001.0,1
3.0,2,1.3,19,53212,1,52565.0,88564.0,0
3.0,2,1.3,19,53212,1,88564.0,88564.0,0
2.0,3,4.0,20,53212,1,76306.0,76306.0,1
3.0,3,4.1,21,53212,1,76001.0,76001.0,1
3.0,3,3.4,23,53212,1,76001.0,68001.0,1
1.0,3,3.9,21,53212,1,19455.0,76001.0,1
3.0,3,3.8,19,53212,1,76520.0,66001.0,1
4.0,2,2.8,21,53212,0,76001.0,73001.0,1
2.0,3,3.5,18,53212,1,19137.0,19137.0,1
2.0,3,3.1,20,53212,1,76520.0,76001.0,1
1.0,3,3.7,21,53212,1,76001.0,76001.0,1
2.0,1,0.1,18,53212,1,76001.0,41396.0,1
3.0,2,2.9,24,53212,0,76001.0,76001.0,1
1.0,3,3.6,23,53212,1,76001.0,76001.0,1
3.0,2,3.0,23,53212,0,76001.0,76109.0,1
3.0,1,1.9,24,53212,1,76001.0,76001.0,1
2.0,2,2.4,19,53212,1,76001.0,76001.0,1
4.0,2,0.7,26,53212,1,76001.0,76001.0,1
2.0,3,3.8,18,53212,1,76001.0,76001.0,1
2.0,3,3.7,23,53212,1,52356.0,52356.0,1
2.0,3,4.0,20,53212,0,76001.0,76001.0,1
1.0,3,3.9,24,53212,0,76001.0,76001.0,1
2.0,1,3.4,31,53212,1,52001.0,52001.0,0
1.0,3,3.7,25,53212,1,76001.0,76001.0,1
1.0,1,3.3,20,53212,1,76001.0,76001.0,0
3.0,3,3.3,32,53212,1,76001.0,76001.0,1
2.0,3,3.8,19,53212,0,76001.0,76001.0,1
1.0,1,3.4,21,53212,1,76001.0,76001.0,0
2.0,2,3.0,21,53212,1,76001.0,76001.0,1
3.0,3,3.4,19,53212,1,76001.0,76001.0,1
4.0,2,3.4,22,53212,1,76001.0,76111.0,0
3.0,2,3.3,23,53212,1,76001.0,52079.0,1
2.0,3,2.1,19,53212,1,76364.0,76364.0,1
2.0,3,3.1,21,53212,1,76520.0,76001.0,1
1.0,3,3.8,26,53212,1,76001.0,76001.0,1
3.0,3,3.9,23,53212,1,76001.0,76001.0,1
1.0,3,4.3,33,53212,1,76001.0,76001.0,1
2.0,2,3.2,21,53212,1,76001.0,76001.0,1
1.0,1,1.3,20,53212,1,76109.0,76109.0,1
1.0,2,3.9,29,53212,1,76001.0,76001.0,0
3.0,1,1.0,23,53212,1,76001.0,76001.0,1
3.0,2,1.4,28,53212,1,76001.0,76001.0,1
3.0,2,2.7,29,53212,1,76001.0,76834.0,1
3.0,3,4.1,23,53212,1,76001.0,76001.0,1
2.0,1,0.3,20,53212,1,76001.0,76001.0,1
2.0,5,3.7,54,53212,1,76001.0,76001.0,1
3.0,2,3.9,18,53212,0,8141.0,76001.0,1
3.0,2,3.9,18,53212,0,76130.0,76001.0,1
2.0,2,4.0,21,53212,1,76736.0,76736.0,1
1.0,2,4.0,25,53212,1,76109.0,19418.0,1
1.0,2,3.8,22,53212,1,76001.0,76001.0,1
5.0,2,3.8,24,53212,1,76001.0,76001.0,1
2.0,2,3.9,19,53212,0,76001.0,76001.0,1
1.0,2,3.0,20,53212,0,76001.0,76001.0,1
3.0,2,3.9,21,53212,1,76001.0,76001.0,1
2.0,2,3.9,20,53212,0,76892.0,76892.0,1
4.0,2,3.7,19,53212,1,76001.0,76111.0,1
3.0,2,3.8,18,53212,1,41001.0,41001.0,1
1.0,2,4.0,18,53212,1,86001.0,86001.0,1
2.0,2,4.2,24,53212,1,76001.0,76001.0,1
2.0,2,3.7,20,53212,1,76001.0,76001.0,1
5.0,2,4.3,18,53212,1,76001.0,76001.0,1
2.0,6,4.3,19,53212,1,76001.0,76001.0,0
1.0,2,3.8,20,53212,1,19455.0,76275.0,1
2.0,1,3.5,18,53212,1,76001.0,76001.0,0
1.0,2,3.9,20,53212,1,19698.0,19698.0,1
1.0,2,3.3,18,53212,1,76520.0,76520.0,1
3.0,2,4.1,20,53212,1,76001.0,52001.0,1
2.0,2,4.0,20,53212,0,76001.0,76001.0,1
3.0,2,3.6,27,53212,1,76001.0,76001.0,1
2.0,2,3.8,19,53212,1,76364.0,76001.0,1
1.0,2,4.4,26,53212,1,19573.0,19573.0,1
3.0,2,4.0,22,53212,1,76001.0,76001.0,1
2.0,2,3.9,20,53212,1,76563.0,76001.0,1
3.0,2,3.7,18,53212,1,76001.0,76001.0,1
1.0,2,3.5,19,53212,1,76364.0,73001.0,1
1.0,2,3.3,22,53212,1,19142.0,19142.0,1
3.0,2,3.7,19,53212,1,76520.0,76520.0,1
3.0,2,3.8,20,53212,0,76001.0,76001.0,1
3.0,2,4.0,18,53212,1,76001.0,76001.0,1
1.0,2,3.8,18,53212,1,76248.0,76248.0,1
2.0,2,4.1,20,53212,0,8141.0,76001.0,1
2.0,2,4.1,20,53212,0,76130.0,76001.0,1
1.0,1,4.1,19,53212,1,19001.0,19001.0,1
3.0,2,4.2,24,53212,1,8141.0,76520.0,1
3.0,2,4.2,24,53212,1,76130.0,76520.0,1
3.0,2,3.6,19,53212,1,76001.0,76001.0,1
2.0,6,3.4,23,53212,1,76520.0,76736.0,1
1.0,2,3.0,22,53212,1,73001.0,73001.0,1
3.0,1,3.2,20,53212,1,63190.0,63001.0,0
2.0,2,3.7,21,53212,1,76001.0,76001.0,1
2.0,2,3.8,24,53212,1,76001.0,76001.0,1
2.0,2,3.3,18,53212,1,76520.0,76001.0,1
1.0,1,3.7,16,53212,0,8141.0,76001.0,0
1.0,1,3.7,16,53212,0,76130.0,76001.0,0
2.0,2,3.6,19,53212,1,76001.0,76001.0,1
1.0,2,4.0,20,53212,0,52001.0,52001.0,1
1.0,2,3.6,18,53212,1,76892.0,76001.0,1
3.0,2,3.8,18,53212,0,76869.0,76001.0,1
3.0,2,4.2,20,53212,0,76001.0,76001.0,1
2.0,2,3.5,19,53212,1,76001.0,76001.0,1
2.0,2,3.8,19,53212,1,19001.0,19001.0,1
3.0,2,4.1,18,53212,1,76001.0,76001.0,1
2.0,2,3.9,27,53212,0,19698.0,19001.0,1
3.0,2,3.8,18,53212,0,76001.0,76001.0,1
3.0,2,3.8,20,53212,1,76001.0,76001.0,1
1.0,2,0.9,17,53212,1,76248.0,76001.0,1
2.0,2,3.9,22,53212,1,76001.0,76001.0,1
1.0,1,2.8,18,53212,0,76364.0,19532.0,1
2.0,2,4.5,20,53212,1,76001.0,76001.0,1
2.0,2,2.5,21,53212,1,76001.0,52835.0,1
2.0,2,3.7,21,53212,1,76001.0,52079.0,1
2.0,1,2.2,21,53212,1,76001.0,76001.0,1
3.0,2,3.5,20,53212,1,76001.0,76001.0,1
1.0,1,0.2,22,53212,1,76001.0,76001.0,1
1.0,2,4.1,19,53212,0,76001.0,76001.0,1
1.0,1,4.3,30,53212,0,76001.0,52079.0,0
3.0,2,3.5,19,53212,1,19698.0,19698.0,1
2.0,2,3.8,25,53212,1,76001.0,76001.0,1
3.0,2,3.5,18,53212,1,76001.0,11001.0,1
2.0,2,3.3,20,53212,1,76520.0,76520.0,1
2.0,1,3.5,23,53212,0,76001.0,76001.0,0
2.0,2,3.6,20,53212,1,76233.0,76233.0,1
1.0,2,3.9,19,53212,1,19300.0,76001.0,1
1.0,1,2.7,19,53212,1,76377.0,76001.0,1
2.0,2,3.7,18,53212,1,76520.0,76520.0,1
3.0,2,3.8,18,53212,1,76001.0,76001.0,1
2.0,1,3.8,22,53212,1,76001.0,76001.0,0
1.0,1,3.9,39,53212,1,76001.0,76001.0,1
2.0,2,4.0,22,53212,1,76364.0,76364.0,1
2.0,2,4.2,27,53212,1,76001.0,76001.0,1
2.0,2,3.7,18,53212,0,76109.0,76109.0,1
2.0,2,4.1,27,53212,1,76892.0,76892.0,1
2.0,1,1.1,27,53212,1,76001.0,19418.0,0
3.0,2,3.7,24,53212,0,76001.0,76109.0,1
3.0,8,4.4,34,53212,1,76001.0,76001.0,1
2.0,8,4.3,44,53212,1,76520.0,76111.0,1
2.0,8,4.3,31,53212,1,76001.0,76001.0,1
1.0,8,4.2,23,53212,1,76275.0,76275.0,1
3.0,8,4.3,64,53212,1,5059.0,63001.0,1
3.0,8,4.3,64,53212,1,63001.0,63001.0,1
3.0,8,4.5,34,53212,1,52001.0,52001.0,1
3.0,8,4.2,34,53212,1,76001.0,76001.0,1
2.0,8,4.3,55,53212,1,76001.0,76001.0,1
3.0,8,4.6,28,53212,1,76001.0,54001.0,1
1.0,8,4.3,53,53212,1,76001.0,76001.0,1
1.0,8,4.2,42,53212,1,76275.0,76275.0,1
2.0,8,4.4,35,53212,1,76001.0,76001.0,1
3.0,8,4.6,45,53212,1,17001.0,17001.0,1
2.0,1,3.8,21,53212,1,76001.0,11001.0,1
3.0,1,3.6,18,53212,1,76001.0,52001.0,1
1.0,1,3.8,23,53212,1,76001.0,76001.0,1
1.0,1,4.3,18,53212,0,76275.0,76275.0,1
2.0,1,3.7,20,53212,1,76520.0,76520.0,1
3.0,1,3.9,20,53212,1,76001.0,76001.0,1
3.0,1,4.0,24,53212,1,76001.0,76001.0,1
3.0,1,4.2,19,53212,1,76001.0,76113.0,1
2.0,1,3.8,18,53212,1,76892.0,76892.0,1
2.0,1,4.3,18,53212,0,76001.0,76001.0,1
1.0,1,3.6,19,53212,1,76001.0,76001.0,1
3.0,1,4.1,18,53212,1,76001.0,76001.0,1
2.0,1,4.2,19,53212,0,76001.0,76001.0,1
1.0,1,3.9,17,53212,1,76275.0,76520.0,1
2.0,1,3.8,17,53212,1,76364.0,76001.0,1
1.0,1,3.8,21,53212,1,76001.0,76001.0,1
2.0,1,3.8,19,53212,1,76520.0,73001.0,1
2.0,1,3.9,21,53212,1,76520.0,76001.0,1
2.0,1,4.0,18,53212,1,76520.0,76001.0,1
2.0,1,3.7,18,53212,1,19698.0,19698.0,1
1.0,1,4.0,19,53212,1,76233.0,76001.0,1
2.0,1,4.1,18,53212,1,76001.0,76001.0,1
2.0,1,4.0,21,53212,1,76001.0,76001.0,1
1.0,1,3.7,19,53212,1,76001.0,76001.0,1
1.0,1,4.1,17,53212,1,76001.0,76001.0,1
2.0,2,4.3,21,53212,1,76520.0,76520.0,1
2.0,1,4.0,17,53212,1,76001.0,76001.0,1
2.0,1,3.9,18,53212,0,76834.0,76834.0,1
1.0,1,4.1,20,53212,0,76001.0,76001.0,1
2.0,1,3.9,19,53212,1,76001.0,76001.0,1
2.0,2,4.2,22,53212,0,76001.0,76001.0,1
2.0,1,3.8,19,53212,1,19100.0,76100.0,1
2.0,1,3.8,19,53212,1,68101.0,76100.0,1
2.0,1,3.8,19,53212,1,76100.0,76100.0,1
3.0,1,3.8,17,53212,0,76001.0,76147.0,1
2.0,1,3.8,18,53212,1,76001.0,86320.0,1
2.0,1,3.4,19,53212,1,76520.0,76001.0,1
2.0,1,3.8,18,53212,1,76520.0,76520.0,1
2.0,1,4.1,17,53212,1,76001.0,76001.0,1
3.0,1,3.8,18,53212,0,8141.0,76001.0,1
3.0,1,3.8,18,53212,0,76130.0,76001.0,1
2.0,1,4.1,20,53212,1,76001.0,19137.0,1
3.0,1,4.0,18,53212,0,76001.0,76001.0,1
2.0,1,3.7,17,53212,1,76520.0,76520.0,1
2.0,1,4.0,18,53212,0,76869.0,76869.0,1
2.0,1,4.1,18,53212,1,76001.0,76111.0,1
1.0,1,4.1,19,53212,1,19100.0,76001.0,1
1.0,1,4.1,19,53212,1,68101.0,76001.0,1
1.0,1,4.1,19,53212,1,76100.0,76001.0,1
2.0,1,4.2,22,53212,0,76520.0,76520.0,1
1.0,1,4.0,26,53212,1,76001.0,76001.0,1
2.0,1,4.0,22,53212,0,76001.0,76001.0,1
2.0,1,4.0,18,53212,1,76563.0,76563.0,1
2.0,1,3.9,19,53212,0,76001.0,76001.0,1
1.0,1,4.0,22,53212,0,19698.0,11001.0,1
3.0,1,4.1,19,53212,0,76001.0,76001.0,1
2.0,1,3.9,18,53212,1,76001.0,76001.0,1
1.0,1,3.8,18,53212,1,76520.0,76520.0,1
4.0,1,3.6,20,53212,1,76001.0,76001.0,1
2.0,1,4.1,22,53212,1,76001.0,76001.0,1
2.0,1,4.0,18,53212,1,76892.0,76001.0,1
1.0,1,4.5,17,53212,1,76001.0,76001.0,1
2.0,1,4.4,21,53212,1,76520.0,76001.0,1
2.0,1,3.9,19,53212,1,8141.0,76563.0,1
2.0,1,3.9,19,53212,1,76130.0,76563.0,1
1.0,1,4.1,17,53212,1,19455.0,76520.0,1
1.0,1,4.4,18,53212,0,76001.0,76001.0,1
2.0,1,4.0,19,53212,1,76001.0,76001.0,1
1.0,1,2.5,20,53212,1,76001.0,76001.0,1
4.0,1,4.4,18,53212,1,76001.0,76001.0,1
2.0,1,4.1,22,53212,1,76364.0,76364.0,1
2.0,1,4.4,20,53212,0,76001.0,76001.0,1
1.0,1,4.0,18,53212,1,76001.0,76001.0,1
3.0,1,4.0,18,53212,1,76520.0,76520.0,1
2.0,1,4.0,19,53212,1,76834.0,76834.0,1
3.0,1,3.7,19,53212,1,76001.0,19318.0,1
2.0,1,4.5,17,53212,0,76001.0,5360.0,1
1.0,1,4.1,20,53212,1,86568.0,86568.0,1
1.0,1,1.5,21,53212,1,76001.0,52835.0,1
2.0,1,3.5,19,53212,1,76001.0,76001.0,1
2.0,1,4.3,20,53212,1,76001.0,76001.0,1
1.0,1,3.5,21,53212,1,76001.0,76001.0,1
2.0,1,3.5,18,53212,1,76248.0,76248.0,1
2.0,1,3.2,17,53212,0,76001.0,76001.0,1
1.0,1,3.5,18,53212,1,76520.0,76520.0,1
1.0,1,4.2,18,53212,0,52356.0,52356.0,1
3.0,1,3.4,18,53212,0,76001.0,76001.0,1
1.0,1,4.1,23,53212,0,76001.0,76001.0,1
1.0,1,3.9,21,53212,0,76001.0,52233.0,1
3.0,1,3.1,17,53212,1,76001.0,76001.0,1
3.0,1,3.8,17,53212,1,76001.0,76001.0,1
3.0,1,3.8,18,53212,1,19743.0,19001.0,1
1.0,1,3.4,20,53212,1,52233.0,52233.0,1
3.0,1,3.8,18,53212,0,76001.0,76001.0,1
2.0,1,4.4,18,53212,0,17001.0,17001.0,1
2.0,1,3.8,19,53212,1,52356.0,52356.0,1
2.0,1,3.9,18,53212,0,76520.0,76520.0,1
4.0,1,4.8,32,53212,1,76001.0,76001.0,1
3.0,2,4.3,26,53212,1,76001.0,76001.0,1
1.0,1,3.7,18,53212,1,19450.0,19450.0,1
1.0,1,3.7,22,53212,1,76520.0,76520.0,1
3.0,1,3.5,20,53212,0,76001.0,76001.0,1
2.0,1,4.5,18,53212,1,52585.0,52585.0,1
1.0,1,3.7,18,53212,1,86568.0,86568.0,1
1.0,1,3.7,17,53212,0,76001.0,52835.0,1
1.0,1,3.8,17,53212,1,73001.0,73001.0,1
1.0,1,3.7,20,53212,1,76233.0,76233.0,1
2.0,1,3.6,19,53212,1,76001.0,76001.0,1
2.0,1,4.0,21,53212,0,76001.0,76109.0,1
1.0,1,3.8,21,53212,0,76001.0,76001.0,1
1.0,1,3.4,19,53212,1,76001.0,76001.0,1
3.0,1,4.2,19,53212,1,76001.0,76001.0,1
2.0,1,1.1,21,53212,1,76869.0,5045.0,1
1.0,1,4.2,20,53212,1,76892.0,76001.0,1
2.0,1,3.6,23,53212,1,76869.0,76001.0,1
2.0,1,3.6,18,53212,0,86568.0,86568.0,1
3.0,1,3.8,19,53212,1,86568.0,86568.0,1
2.0,1,3.6,20,53212,1,76001.0,76001.0,1
2.0,1,3.1,21,53212,1,76001.0,19318.0,1
5.0,1,3.8,25,53212,1,76001.0,76001.0,1
1.0,1,3.7,17,53212,1,76001.0,76001.0,1
2.0,1,3.7,17,53212,1,19698.0,19698.0,1
3.0,1,4.1,19,53212,1,76001.0,76001.0,1
3.0,1,3.5,25,53212,1,76001.0,19318.0,1
3.0,1,4.1,20,53212,0,76001.0,76109.0,1
2.0,1,3.7,18,53212,1,76001.0,76001.0,1
1.0,1,3.2,20,53212,1,76895.0,76001.0,1
2.0,1,3.5,23,53212,1,76001.0,52079.0,1
2.0,1,1.0,25,53212,1,76001.0,76001.0,1
3.0,1,4.0,18,53212,0,76109.0,76109.0,1
2.0,1,3.3,21,53212,0,76001.0,76109.0,1
2.0,1,3.7,27,53212,0,76520.0,76520.0,1
2.0,1,2.5,21,53212,1,76001.0,76001.0,1
1.0,9,4.4,46,90555,1,76001.0,76001.0,1
1.0,6,4.1,65,7305,1,76001.0,52696.0,1
1.0,6,4.1,33,7305,1,76001.0,76001.0,1
2.0,6,4.5,30,7305,1,76520.0,52612.0,1
3.0,4,3.7,26,7305,1,76001.0,54001.0,0
4.0,6,3.8,40,7305,1,76001.0,76001.0,1
2.0,6,4.4,47,7305,1,76001.0,70001.0,1
2.0,4,3.0,39,7305,1,52036.0,52036.0,1
2.0,5,3.1,46,7305,1,76001.0,76001.0,1
2.0,6,3.8,39,7305,1,76001.0,76001.0,1
2.0,1,3.6,55,7305,1,76001.0,76001.0,0
1.0,2,3.1,23,7305,1,76001.0,19110.0,1
2.0,5,3.0,47,7305,1,76001.0,76001.0,1
1.0,5,3.6,47,7305,1,76001.0,76001.0,1
3.0,6,4.2,31,7305,1,76001.0,76001.0,1
3.0,5,3.5,22,7305,1,5059.0,63001.0,1
3.0,5,3.5,22,7305,1,63001.0,63001.0,1
3.0,6,3.6,36,7305,1,76001.0,50001.0,1
2.0,6,4.5,36,7305,1,76001.0,76001.0,1
1.0,6,4.1,44,7305,1,76364.0,76364.0,1
3.0,6,4.3,24,7305,1,76001.0,11001.0,1
2.0,6,4.1,38,7305,1,76250.0,76250.0,0
3.0,5,3.0,32,7305,1,76001.0,76001.0,0
3.0,2,4.0,39,7305,1,76001.0,76001.0,0
2.0,4,3.4,25,7305,1,76001.0,76001.0,0
3.0,6,4.4,29,7305,1,76001.0,76001.0,1
3.0,6,3.7,21,7305,1,76001.0,76001.0,0
2.0,5,1.9,27,7305,1,19142.0,19142.0,0
2.0,6,3.3,24,7305,1,66001.0,66001.0,0
2.0,6,4.0,49,7305,1,76364.0,76834.0,1
3.0,6,4.6,47,7305,1,76001.0,76001.0,1
4.0,6,4.6,35,7305,0,76001.0,5001.0,1
2.0,6,4.7,40,7305,1,76001.0,76001.0,1
2.0,6,4.3,21,7305,1,76364.0,19698.0,1
3.0,6,4.6,28,7305,0,76001.0,76001.0,1
2.0,5,2.0,23,7305,1,76001.0,76109.0,1
1.0,6,4.4,32,7305,0,8141.0,76130.0,1
1.0,6,4.4,32,7305,0,76130.0,76130.0,1
3.0,4,1.3,38,7305,1,76306.0,76306.0,0
2.0,6,4.1,21,7305,1,76001.0,76001.0,1
3.0,6,4.6,41,7305,0,76001.0,66001.0,1
3.0,2,3.8,34,7305,0,76001.0,76001.0,1
2.0,5,3.9,22,7305,1,76001.0,76001.0,1
2.0,6,4.2,20,7305,0,5059.0,63001.0,1
2.0,6,4.2,20,7305,0,63001.0,63001.0,1
2.0,2,2.6,25,7305,1,76001.0,76001.0,1
4.0,5,4.2,25,7305,1,76001.0,76001.0,1
1.0,6,4.5,34,7305,1,76892.0,76892.0,1
2.0,5,4.1,21,7305,1,76248.0,76248.0,1
4.0,6,4.1,38,7305,1,76001.0,76001.0,1
1.0,4,2.0,35,7305,1,76001.0,76001.0,0
2.0,2,1.3,22,7305,1,76001.0,76001.0,1
3.0,6,4.5,22,7305,1,76834.0,76834.0,1
2.0,4,3.1,24,7305,0,76001.0,76001.0,0
1.0,4,3.7,31,7305,1,76364.0,76001.0,0
3.0,5,4.0,34,7305,1,76892.0,76892.0,0
3.0,6,4.4,49,7305,1,76001.0,76001.0,1
2.0,6,2.7,29,7305,1,76248.0,76248.0,0
2.0,6,4.5,26,7305,1,76275.0,76275.0,1
2.0,6,4.2,34,7305,1,76001.0,76001.0,1
1.0,6,4.5,41,7305,0,76001.0,52835.0,1
3.0,6,3.8,32,7305,1,76001.0,76001.0,1
2.0,5,3.1,21,7305,1,76109.0,76109.0,1
2.0,6,3.2,23,7305,1,76001.0,19809.0,1
1.0,6,4.1,27,7305,1,19001.0,19256.0,1
3.0,5,3.5,42,7305,1,76001.0,27001.0,1
1.0,6,4.3,25,7305,0,76520.0,19809.0,1
1.0,5,4.1,21,7305,0,76892.0,76892.0,1
2.0,6,4.2,21,7305,1,76364.0,76001.0,1
2.0,5,3.4,40,7305,1,76364.0,76364.0,1
2.0,5,2.2,25,7305,0,76275.0,76001.0,0
1.0,6,4.4,27,7305,1,76001.0,76001.0,0
1.0,3,1.0,20,7305,1,8141.0,76001.0,1
1.0,3,1.0,20,7305,1,76130.0,76001.0,1
1.0,5,3.4,22,7305,1,8141.0,76130.0,0
1.0,5,3.4,22,7305,1,76130.0,76130.0,0
1.0,6,4.1,22,7305,1,76109.0,76233.0,1
3.0,6,4.3,37,7305,0,76001.0,76001.0,1
2.0,6,4.6,29,7305,1,76001.0,76109.0,1
2.0,6,4.0,35,7305,1,76520.0,76001.0,1
2.0,6,4.2,25,7305,1,8141.0,76001.0,1
