ESTRATO,SEMESTRE,PROMEDIOSEMESTRE,EDAD2,PROGRAMA,GENERO,CIUDADRESIDENCIA,CIUDADNACIMIENTO,target
3.0,2,3.8,18,1,1,95,169,1
1.0,2,4.0,18,1,1,90,162,1
2.0,2,4.2,24,1,1,23,47,1
2.0,2,3.7,20,1,1,23,47,1
5.0,2,4.3,18,1,1,23,47,1
2.0,6,4.3,19,1,1,23,47,0
1.0,2,3.8,20,1,1,89,97,1
2.0,1,3.5,18,1,1,23,47,0
1.0,2,3.9,20,1,1,139,244,1
1.0,2,3.3,18,1,1,102,179,1
3.0,2,4.1,20,1,1,23,181,1
2.0,2,4.0,20,1,0,23,47,1
3.0,2,3.6,27,1,1,23,47,1
2.0,2,3.8,19,1,1,70,47,1
1.0,2,4.4,26,1,1,117,205,1
3.0,2,4.0,22,1,1,23,47,1
2.0,2,3.9,20,1,1,111,47,1
3.0,2,3.7,18,1,1,23,47,1
1.0,2,3.5,19,1,1,70,119,1
1.0,2,3.3,22,1,1,25,49,1
3.0,2,3.7,19,1,1,102,179,1
3.0,2,3.8,20,1,0,23,47,1
3.0,2,4.0,18,1,1,23,47,1
1.0,2,3.8,18,1,1,46,82,1
2.0,2,4.1,20,1,0,26,47,1
1.0,1,4.1,19,1,1,110,190,1
3.0,2,4.2,24,1,1,26,179,1
3.0,2,3.6,19,1,1,23,47,1
2.0,6,3.4,23,1,1,102,249,1
1.0,2,3.0,22,1,1,63,119,1
3.0,1,3.2,20,1,1,31,22,0
2.0,2,3.7,21,1,1,23,47,1
2.0,2,3.8,24,1,1,23,47,1
2.0,2,3.3,18,1,1,102,47,1
1.0,1,3.7,16,1,0,26,47,0
2.0,2,3.6,19,1,1,23,47,1
1.0,2,4.0,20,1,0,104,181,1
1.0,2,3.6,18,1,1,172,47,1
3.0,2,3.8,18,1,0,164,47,1
3.0,2,4.2,20,1,0,23,47,1
2.0,2,3.5,19,1,1,23,47,1
2.0,2,3.8,19,1,1,110,190,1
3.0,2,4.1,18,1,1,23,47,1
2.0,2,3.9,27,1,0,139,190,1
3.0,2,3.8,18,1,0,23,47,1
3.0,2,3.8,20,1,1,23,47,1
1.0,2,0.9,17,1,1,46,47,1
2.0,2,3.9,22,1,1,23,47,1
1.0,1,2.8,18,1,0,70,182,1
2.0,2,4.5,20,1,1,23,47,1
2.0,2,2.5,21,1,1,23,272,1
2.0,2,3.7,21,1,1,23,26,1
2.0,1,2.2,21,1,1,23,47,1
5.0,2,4.0,21,1,1,40,70,1
3.0,2,3.5,20,1,1,23,47,1
1.0,1,0.2,22,1,1,23,47,1
1.0,2,4.1,19,1,0,23,47,1
1.0,1,4.3,30,1,0,23,26,0
3.0,2,3.5,19,1,1,139,244,1
2.0,2,3.8,25,1,1,23,47,1
3.0,2,3.5,18,1,1,23,34,1
2.0,2,3.3,20,1,1,102,179,1
2.0,1,3.5,23,1,0,23,47,0
2.0,2,3.6,20,1,1,43,76,1
1.0,2,3.9,19,1,1,59,47,1
1.0,1,2.7,19,1,1,72,47,1
2.0,2,3.7,18,1,1,102,179,1
3.0,2,3.8,18,1,1,23,47,1
2.0,1,3.8,22,1,1,23,47,0
1.0,1,3.9,39,1,1,23,47,1
2.0,2,4.0,22,1,1,70,126,1
2.0,2,4.2,27,1,1,23,47,1
2.0,2,3.7,18,1,0,17,37,1
2.0,2,4.1,27,1,1,172,292,1
2.0,1,1.1,27,1,1,23,144,0
3.0,2,3.7,24,1,0,23,37,1
3.0,8,4.4,34,1,1,23,47,1
1.0,1,4.3,21,1,1,174,97,1
2.0,8,4.3,44,1,1,102,40,1
2.0,8,4.3,31,1,1,23,47,1
1.0,8,4.2,23,1,1,51,97,1
4.0,8,4.6,54,1,1,15,47,1
3.0,8,4.3,64,1,1,11,22,1
3.0,8,4.5,34,1,1,104,181,1
3.0,8,4.2,34,1,1,23,47,1
2.0,8,4.3,55,1,1,23,47,1
3.0,8,4.6,28,1,1,23,70,1
1.0,8,4.3,53,1,1,23,47,1
1.0,8,4.2,42,1,1,51,97,1
2.0,8,4.4,35,1,1,23,47,1
3.0,8,4.6,45,1,1,85,149,1
2.0,1,3.8,21,1,1,23,34,1
3.0,1,3.6,18,1,1,23,181,1
1.0,1,3.8,23,1,1,23,47,1
1.0,1,4.3,18,1,0,51,97,1
2.0,1,3.7,20,1,1,102,179,1
3.0,1,3.9,20,1,1,23,47,1
3.0,1,4.0,24,1,1,23,47,1
3.0,1,4.2,19,1,1,23,41,1
2.0,1,3.8,18,1,1,172,292,1
2.0,1,4.3,18,1,0,23,47,1
1.0,1,3.6,19,1,1,23,47,1
3.0,1,4.1,18,1,1,23,47,1
2.0,1,4.2,19,1,0,23,47,1
1.0,1,3.9,17,1,1,51,179,1
2.0,1,3.8,17,1,1,70,47,1
1.0,1,3.8,21,1,1,23,47,1
2.0,1,3.8,19,1,1,102,119,1
2.0,1,3.9,21,1,1,102,47,1
2.0,1,4.0,18,1,1,102,47,1
2.0,1,3.7,18,1,1,139,244,1
1.0,1,4.0,19,1,1,43,47,1
2.0,1,4.1,18,1,1,23,47,1
2.0,1,4.0,21,1,1,23,47,1
1.0,1,3.7,19,1,1,23,47,1
1.0,1,4.1,17,1,1,23,47,1
2.0,2,4.3,21,1,1,102,179,1
2.0,1,4.0,17,1,1,23,47,1
2.0,1,3.9,18,1,0,160,271,1
1.0,1,4.1,20,1,0,23,47,1
2.0,1,3.9,19,1,1,23,47,1
2.0,2,4.2,22,1,0,23,47,1
2.0,1,3.8,19,1,1,16,35,1
3.0,1,3.8,17,1,0,23,55,1
2.0,1,3.8,18,1,1,23,174,1
2.0,1,3.4,19,1,1,102,47,1
2.0,1,3.8,18,1,1,102,179,1
2.0,1,4.1,17,1,1,23,47,1
3.0,1,3.8,18,1,0,26,47,1
2.0,1,4.1,20,1,1,23,46,1
2.0,1,4.1,18,1,1,102,294,1
3.0,1,4.0,18,1,0,23,47,1
2.0,1,3.7,17,1,1,102,179,1
2.0,1,4.0,18,1,0,164,281,1
2.0,1,4.1,18,1,1,23,40,1
1.0,1,4.1,19,1,1,16,47,1
2.0,1,4.2,22,1,0,102,179,1
1.0,1,4.0,26,1,1,23,47,1
2.0,1,4.0,22,1,0,23,47,1
2.0,1,4.0,18,1,1,111,194,1
2.0,1,3.9,19,1,0,23,47,1
1.0,1,4.0,22,1,0,139,34,1
3.0,1,4.1,19,1,0,23,47,1
2.0,1,3.9,18,1,1,23,47,1
1.0,1,3.8,18,1,1,102,179,1
4.0,1,3.6,20,1,1,23,47,1
2.0,1,4.1,22,1,1,23,47,1
2.0,1,4.0,18,1,1,172,47,1
1.0,1,4.5,17,1,1,23,47,1
2.0,1,4.4,21,1,1,102,47,1
2.0,1,3.9,19,1,1,26,194,1
1.0,1,4.1,17,1,1,89,179,1
1.0,1,4.4,18,1,0,23,47,1
2.0,1,4.0,19,1,1,23,47,1
1.0,1,2.5,20,1,1,23,47,1
4.0,1,4.4,18,1,1,23,47,1
2.0,1,4.1,22,1,1,70,126,1
2.0,1,4.4,20,1,0,23,47,1
1.0,1,4.0,18,1,1,23,47,1
3.0,1,4.0,18,1,1,102,179,1
2.0,1,4.0,19,1,1,160,271,1
3.0,1,3.7,19,1,1,23,117,1
2.0,1,4.5,17,1,0,23,123,1
1.0,1,4.1,20,1,1,114,199,1
1.0,1,1.5,21,1,1,23,272,1
2.0,1,3.5,19,1,1,23,47,1
2.0,1,4.3,20,1,1,23,47,1
1.0,1,3.5,21,1,1,23,47,1
2.0,1,3.5,18,1,1,46,82,1
2.0,1,3.2,17,1,0,23,47,1
1.0,1,3.5,18,1,1,102,179,1
1.0,1,4.2,18,1,0,66,121,1
3.0,1,3.4,18,1,0,23,47,1
1.0,1,4.1,23,1,0,23,47,1
1.0,1,3.9,21,1,0,23,74,1
3.0,1,3.1,17,1,1,23,47,1
3.0,1,3.8,17,1,1,23,47,1
3.0,1,3.8,18,1,1,145,190,1
1.0,1,3.4,20,1,1,42,74,1
3.0,1,3.8,18,1,0,23,47,1
2.0,1,4.4,18,1,0,85,149,1
2.0,1,3.8,19,1,1,66,121,1
2.0,1,3.9,18,1,0,102,179,1
4.0,1,4.8,32,1,1,23,47,1
3.0,2,4.3,26,1,1,23,47,1
1.0,1,3.7,18,1,1,88,158,1
1.0,1,3.7,22,1,1,102,179,1
3.0,1,3.5,20,1,0,23,47,1
2.0,1,4.5,18,1,1,118,206,1
1.0,1,3.7,18,1,1,114,199,1
1.0,1,3.7,17,1,0,23,272,1
1.0,1,3.8,17,1,1,63,119,1
3.0,1,3.9,19,1,1,165,52,1
1.0,1,3.7,20,1,1,43,76,1
2.0,1,1.5,19,1,0,19,40,1
2.0,1,3.6,19,1,1,23,47,1
3.0,1,4.6,20,1,0,15,34,1
2.0,1,3.6,23,1,1,28,54,1
2.0,1,4.0,21,1,0,23,37,1
1.0,1,3.8,21,1,0,23,47,1
1.0,1,3.4,19,1,1,23,47,1
3.0,1,4.2,19,1,1,23,47,1
2.0,1,1.1,21,1,1,164,15,1
1.0,1,4.2,20,1,1,172,47,1
2.0,1,4.2,18,1,1,70,294,1
1.0,1,4.4,19,1,0,70,294,1
2.0,1,3.6,23,1,1,164,47,1
2.0,1,3.6,18,1,0,114,199,1
3.0,1,3.8,19,1,1,114,199,1
2.0,1,3.6,20,1,1,23,47,1
2.0,1,3.1,21,1,1,23,117,1
5.0,1,3.8,25,1,1,23,47,1
1.0,1,3.7,17,1,1,23,47,1
2.0,1,3.7,17,1,1,139,244,1
3.0,1,4.1,19,1,1,23,47,1
3.0,1,3.5,25,1,1,23,117,1
3.0,1,4.1,20,1,0,23,37,1
2.0,1,3.7,18,1,1,23,47,1
1.0,1,3.2,20,1,1,173,47,1
2.0,1,3.5,23,1,1,23,26,1
2.0,1,1.0,25,1,1,23,47,1
3.0,1,4.0,18,1,0,17,37,1
2.0,1,3.3,21,1,0,23,37,1
2.0,1,4.0,31,1,1,23,294,1
2.0,1,3.7,27,1,0,102,179,1
2.0,1,2.5,21,1,1,23,47,1
1.0,9,4.4,46,0,1,23,47,1
1.0,6,4.1,65,5,1,23,239,1
1.0,6,4.1,33,5,1,23,47,1
2.0,6,4.5,30,5,1,102,211,1
3.0,4,3.7,26,5,1,23,70,0
4.0,6,3.8,40,5,1,23,47,1
2.0,6,4.4,47,5,1,23,252,1
2.0,4,3.0,39,5,1,4,11,1
2.0,5,3.1,46,5,1,23,47,1
2.0,6,3.8,39,5,1,23,47,1
2.0,1,3.6,55,5,1,23,47,0
1.0,2,3.1,23,5,1,23,38,1
2.0,5,3.0,47,5,1,23,47,1
1.0,5,3.6,47,5,1,23,47,1
3.0,6,4.2,31,5,1,23,47,1
3.0,5,3.5,22,5,1,11,22,1
3.0,6,3.6,36,5,1,23,286,1
2.0,6,4.5,36,5,1,23,47,1
1.0,6,4.1,44,5,1,70,126,1
3.0,6,4.3,24,5,1,23,34,1
2.0,6,4.1,38,5,1,48,86,0
3.0,5,3.0,32,5,1,23,47,0
3.0,2,4.0,39,5,1,23,47,0
2.0,4,3.4,25,5,1,23,47,0
3.0,6,4.4,29,5,1,23,47,1
1.0,6,3.7,28,5,1,161,272,1
3.0,6,3.7,21,5,1,23,47,0
2.0,5,1.9,27,5,1,25,49,0
2.0,6,3.3,24,5,1,106,185,0
2.0,6,4.0,49,5,1,70,271,1
3.0,6,4.6,47,5,1,23,47,1
4.0,6,4.6,35,5,0,23,156,1
2.0,6,4.7,40,5,1,23,47,1
2.0,6,4.3,21,5,1,70,244,1
3.0,6,4.6,28,5,0,23,47,1
2.0,5,2.0,23,5,1,23,37,1
1.0,6,4.4,32,5,0,26,51,1
3.0,4,1.3,38,5,1,57,107,0
2.0,6,4.1,21,5,1,23,47,1
3.0,6,4.6,41,5,0,23,185,1
3.0,2,3.8,34,5,0,23,47,1
2.0,5,3.9,22,5,1,23,47,1
2.0,6,4.2,20,5,0,11,22,1
2.0,2,2.6,25,5,1,23,47,1
4.0,5,4.2,25,5,1,23,47,1
1.0,6,4.5,34,5,1,172,292,1
2.0,5,4.1,21,5,1,46,82,1
4.0,6,4.1,38,5,1,23,47,1
1.0,4,2.0,35,5,1,23,47,0
2.0,2,1.3,22,5,1,23,47,1
3.0,6,4.5,22,5,1,160,271,1
2.0,4,3.1,24,5,0,23,47,0
1.0,4,3.7,31,5,1,70,47,0
3.0,5,4.0,34,5,1,172,292,0
3.0,6,4.4,49,5,1,23,47,1
2.0,6,2.7,29,5,1,46,82,0
2.0,6,4.5,26,5,1,51,97,1
2.0,6,4.2,34,5,1,23,47,1
1.0,6,4.5,41,5,0,23,272,1
3.0,6,3.8,32,5,1,23,47,1
2.0,6,3.5,42,5,1,96,47,1
2.0,5,3.1,21,5,1,17,37,1
2.0,6,3.2,23,5,1,23,265,1
1.0,6,4.1,27,5,1,110,90,1
3.0,5,3.5,42,5,1,23,207,1
1.0,6,4.3,25,5,0,102,265,1
1.0,5,4.1,21,5,0,172,292,1
2.0,6,4.2,21,5,1,70,47,1
2.0,5,3.4,40,5,1,70,126,1
2.0,5,2.2,25,5,0,51,47,0
1.0,6,4.4,27,5,1,23,47,0
1.0,3,1.0,20,5,1,26,47,1
1.0,5,3.4,22,5,1,26,51,0
1.0,6,3.6,23,5,1,161,272,1
1.0,6,4.1,22,5,1,17,76,1
3.0,6,4.3,37,5,0,23,47,1
2.0,6,4.6,29,5,1,23,37,1
2.0,6,4.0,35,5,1,102,47,1
2.0,6,4.2,25,5,1,26,47,1
1.0,4,2.1,22,5,1,26,51,1
4.0,6,4.0,26,5,1,23,47,1
2.0,3,1.5,28,5,1,23,47,1
2.0,6,4.2,20,5,1,23,47,1
2.0,2,2.9,19,5,1,70,126,1
2.0,6,4.0,21,5,1,88,158,0
1.0,6,4.1,24,5,1,148,257,1
3.0,6,4.4,25,5,1,23,47,1
2.0,6,4.1,26,5,1,110,190,1
1.0,5,3.3,23,5,0,102,47,0
2.0,6,4.4,22,5,0,23,47,1
2.0,4,1.4,27,5,1,23,47,0
2.0,6,4.5,29,5,1,23,179,1
1.0,6,3.8,21,5,1,70,126,1
2.0,6,3.6,22,5,0,23,47,1
2.0,5,3.0,39,5,1,23,47,1
2.0,6,4.1,38,5,1,102,40,1
3.0,5,3.0,22,5,1,23,265,1
1.0,6,3.7,26,5,1,117,205,1
3.0,3,1.0,22,5,1,23,47,1
2.0,6,0.0,33,5,1,26,190,1
2.0,6,4.4,47,5,1,58,40,1
4.0,6,3.1,20,5,0,23,47,0
2.0,6,4.5,31,5,1,23,47,1
3.0,5,3.3,22,5,1,102,179,1
1.0,6,3.8,23,5,1,23,249,1
2.0,6,3.6,25,5,0,102,179,1
2.0,3,1.3,24,5,1,48,47,1
2.0,6,4.1,33,5,1,10,21,1
3.0,6,4.2,29,5,0,23,47,1
1.0,6,3.7,22,5,1,173,47,1
1.0,5,2.1,26,5,1,111,194,1
2.0,6,4.7,23,5,1,23,47,1
3.0,6,4.0,23,5,1,18,38,1
2.0,6,4.1,24,5,0,70,47,1
1.0,6,4.2,26,5,1,139,244,1
6.0,6,4.2,24,5,1,23,47,1
1.0,5,3.4,29,5,1,139,244,1
3.0,5,3.4,23,5,1,23,47,1
2.0,6,3.9,29,5,1,23,47,1
1.0,6,3.6,24,5,1,23,47,1
2.0,6,4.9,29,5,1,102,179,1
2.0,6,4.0,30,5,0,29,55,1
2.0,6,3.8,25,5,1,23,47,1
6.0,6,4.6,45,5,0,23,271,1
3.0,6,4.3,39,5,1,23,47,1
1.0,6,4.6,22,5,1,172,292,1
1.0,6,3.4,30,5,1,23,98,1
3.0,6,4.2,22,5,1,23,117,1
2.0,5,0.7,26,5,1,172,292,1
3.0,5,3.6,21,5,1,23,47,0
3.0,6,3.7,26,5,1,23,47,1
2.0,6,4.1,25,5,1,172,190,1
3.0,6,4.2,29,5,1,23,265,1
2.0,3,2.3,19,5,1,23,47,1
2.0,6,4.4,21,5,1,23,47,1
2.0,6,3.6,25,5,1,26,51,0
3.0,6,4.0,22,5,1,102,179,1
2.0,5,3.3,23,5,1,23,47,1
3.0,6,4.3,65,5,1,23,249,1
1.0,6,4.4,41,5,1,23,22,1
3.0,6,3.4,38,5,1,23,47,1
2.0,6,3.0,36,5,1,23,47,1
1.0,6,3.2,37,5,1,23,51,1
2.0,4,1.3,23,5,1,172,292,1
2.0,6,4.0,34,5,1,23,47,1
2.0,6,3.0,24,5,0,23,47,1
4.0,6,3.8,31,5,1,70,47,1
3.0,6,3.9,53,5,1,23,47,1
2.0,6,4.5,24,5,1,172,47,1
1.0,6,3.0,34,5,1,18,38,1
3.0,6,4.6,20,5,1,102,179,1
3.0,6,4.6,22,5,1,102,179,1
1.0,6,3.4,23,5,1,139,244,1
1.0,4,2.5,22,5,1,23,47,1
2.0,4,3.9,21,5,1,172,47,0
3.0,5,3.3,30,5,1,23,47,1
2.0,6,3.0,50,5,1,139,244,1
2.0,6,3.4,35,5,1,15,116,1
1.0,5,4.1,33,5,1,11,22,1
1.0,6,4.2,41,5,0,23,47,1
3.0,6,4.5,21,5,0,172,292,1
1.0,3,1.1,21,5,1,72,130,1
3.0,2,0.7,26,5,1,139,47,1
3.0,6,4.1,22,5,1,23,47,1
4.0,6,4.1,29,5,1,23,47,1
3.0,4,3.4,43,5,1,23,47,0
1.0,6,3.4,24,5,1,89,161,1
3.0,4,0.9,31,5,1,106,185,0
1.0,4,3.0,28,5,1,70,166,1
3.0,3,3.3,21,5,1,23,47,0
3.0,4,2.7,24,5,1,23,47,0
2.0,1,4.0,38,5,1,106,185,0
1.0,5,3.3,26,5,1,23,47,1
2.0,2,0.5,26,5,1,23,47,1
2.0,5,3.2,42,5,1,23,47,1
2.0,3,3.5,21,5,1,23,47,0
5.0,3,4.0,26,5,0,23,294,0
3.0,6,4.6,25,5,1,23,47,1
2.0,6,4.4,26,5,1,23,47,1
2.0,3,3.5,28,5,1,23,47,1
4.0,6,4.6,49,5,1,15,47,1
1.0,6,4.0,51,5,1,6,34,1
2.0,6,3.8,25,5,1,117,205,1
2.0,6,3.1,25,5,1,117,47,0
1.0,6,4.2,26,5,1,167,205,1
2.0,6,4.3,31,5,1,139,56,1
1.0,6,4.3,38,5,1,59,113,1
1.0,6,4.2,44,5,0,59,113,1
2.0,6,3.9,57,5,1,59,113,1
2.0,6,4.0,41,5,1,117,113,1
2.0,6,4.2,45,5,1,59,113,1
2.0,5,3.3,29,5,1,117,205,1
2.0,6,4.4,26,5,1,89,161,1
1.0,6,3.9,22,5,1,59,113,1
1.0,6,4.0,35,5,1,148,257,1
1.0,6,3.8,43,5,1,148,257,1
1.0,2,0.0,24,5,1,117,205,1
1.0,6,1.0,25,5,1,117,244,1
2.0,6,2.5,24,5,1,117,205,0
3.0,6,4.4,40,5,1,117,205,1
1.0,6,3.9,46,5,1,59,113,1
1.0,6,4.2,32,5,1,117,205,1
2.0,6,3.7,42,5,1,117,205,1
1.0,4,1.0,33,5,1,59,113,1
1.0,6,4.1,24,5,1,59,113,1
1.0,2,3.1,25,5,1,89,161,0
1.0,5,3.1,35,5,1,18,38,1
1.0,2,1.6,19,5,1,117,85,1
1.0,4,3.6,34,5,0,59,113,0
1.0,6,4.0,36,5,0,59,113,1
1.0,6,3.9,24,5,1,59,113,1
2.0,6,4.1,24,5,1,117,205,1
2.0,6,4.4,37,5,1,59,113,1
2.0,6,4.3,41,5,1,59,113,1
1.0,6,3.0,46,5,1,167,283,1
3.0,6,5.0,34,5,1,174,47,1
1.0,6,3.0,23,5,1,23,47,1
1.0,6,2.7,21,5,1,139,244,1
2.0,1,2.9,29,5,1,139,244,1
2.0,2,3.3,20,5,1,23,47,0
3.0,6,4.3,32,5,1,23,47,1
3.0,3,3.4,47,5,1,23,47,0
2.0,6,3.5,31,5,1,51,97,1
1.0,6,4.4,23,5,1,23,47,1
1.0,3,2.1,23,5,1,23,37,1
3.0,6,4.5,25,5,0,23,29,1
1.0,6,4.2,43,5,1,23,47,1
2.0,6,4.5,21,5,1,23,47,1
1.0,3,3.5,28,5,1,4,11,0
1.0,6,3.5,21,5,1,4,181,1
3.0,2,3.7,19,5,1,23,159,0
2.0,6,3.2,39,5,1,23,176,1
3.0,2,0.0,54,5,1,23,47,1
3.0,5,3.3,26,5,1,23,136,1
1.0,5,2.1,32,5,1,23,117,1
2.0,6,4.8,27,5,0,23,47,1
4.0,6,4.2,38,5,1,15,47,1
2.0,6,3.9,22,5,1,23,47,1
3.0,6,3.5,23,5,1,23,47,1
2.0,3,2.9,21,5,1,23,47,0
2.0,6,4.1,31,5,1,23,47,1
2.0,5,3.6,23,5,0,23,126,1
3.0,4,3.5,40,5,1,104,181,0
2.0,5,3.0,23,5,1,23,47,1
3.0,6,3.7,22,5,1,23,272,1
1.0,4,3.2,34,5,1,17,37,0
1.0,6,4.7,25,5,1,17,37,1
1.0,2,3.9,23,5,0,17,37,0
1.0,4,2.8,48,5,1,17,37,1
1.0,2,2.8,50,5,1,17,37,1
1.0,6,2.8,24,5,0,17,37,0
2.0,6,5.0,30,5,1,70,126,1
4.0,6,4.1,26,5,1,70,47,1
1.0,3,3.7,31,5,0,17,37,0
1.0,3,2.9,20,5,1,37,67,1
2.0,6,4.0,52,5,1,89,161,1
1.0,3,2.7,24,5,1,23,185,0
2.0,6,4.4,36,5,1,46,82,1
5.0,6,3.7,30,5,1,23,34,1
1.0,6,4.3,21,5,1,23,207,1
1.0,3,3.4,20,5,1,23,139,0
2.0,6,3.7,30,5,1,23,47,1
2.0,6,4.1,24,5,1,58,112,1
1.0,6,4.3,25,5,1,23,47,1
1.0,4,2.6,21,5,1,117,205,1
1.0,1,0.0,49,5,1,146,252,1
3.0,6,4.1,25,5,1,91,163,1
1.0,6,3.7,24,5,1,146,68,0
2.0,6,4.2,47,5,1,146,252,1
1.0,6,3.7,39,5,1,146,252,1
2.0,6,4.3,51,5,1,146,14,1
1.0,2,3.1,19,5,1,30,34,0
2.0,6,4.3,26,5,1,54,104,1
1.0,6,2.8,27,5,1,23,43,1
3.0,6,4.8,31,5,1,172,47,1
2.0,6,4.3,28,5,1,23,187,1
2.0,6,4.5,30,5,1,23,47,1
1.0,1,1.8,18,5,1,33,64,1
2.0,4,1.4,22,5,1,23,47,1
2.0,6,4.1,22,5,0,23,288,1
2.0,2,4.2,18,5,1,23,47,0
1.0,6,4.3,21,5,0,102,179,1
3.0,6,3.9,22,5,1,26,271,0
1.0,6,4.4,33,5,1,29,294,1
3.0,1,0.3,22,5,1,23,47,1
4.0,6,4.4,22,5,1,23,47,1
4.0,6,4.4,38,5,1,102,179,1
2.0,6,4.3,24,5,1,172,292,1
2.0,6,4.5,29,5,0,23,47,1
2.0,6,4.8,22,5,1,70,47,1
1.0,6,4.3,22,5,1,23,73,1
2.0,6,4.2,21,5,1,106,185,1
3.0,5,3.7,44,5,0,174,144,0
2.0,6,4.5,22,5,1,139,244,1
1.0,6,4.2,21,5,1,23,47,1
2.0,6,4.3,20,5,1,70,126,1
3.0,1,4.4,28,5,1,17,37,0
1.0,2,3.9,25,5,1,158,269,0
2.0,6,3.8,25,5,1,70,205,1
4.0,6,4.7,31,5,1,23,47,1
1.0,2,0.2,21,5,1,139,244,1
1.0,2,0.2,20,5,1,139,244,1
1.0,1,4.2,19,5,1,23,47,0
3.0,6,4.2,34,5,1,23,29,1
2.0,5,4.1,34,5,1,23,34,1
2.0,4,3.8,26,5,1,23,47,0
2.0,3,2.5,25,5,1,23,47,1
2.0,6,4.4,23,5,1,23,47,1
2.0,1,2.3,29,5,1,23,47,1
2.0,6,4.1,41,5,1,23,47,1
3.0,6,4.2,32,5,1,23,47,1
3.0,2,0.8,38,5,1,23,47,1
2.0,4,2.7,24,5,1,23,72,1
2.0,6,4.4,23,5,1,102,179,1
4.0,4,3.6,39,5,1,23,47,0
1.0,6,4.2,24,5,1,102,179,1
2.0,6,4.3,27,5,1,106,185,1
2.0,4,0.8,36,5,1,23,47,0
3.0,6,4.2,33,5,0,23,15,1
2.0,4,0.4,22,5,1,37,67,1
3.0,2,3.2,20,5,1,23,47,0
3.0,1,3.7,18,5,0,23,47,0
2.0,5,3.3,22,5,1,139,244,1
1.0,3,0.4,21,5,1,23,47,1
4.0,6,4.1,23,5,1,23,47,1
3.0,2,3.5,22,5,1,172,292,0
3.0,1,3.0,26,5,1,23,271,0
3.0,2,2.0,30,5,0,160,271,1
3.0,1,3.7,24,5,1,11,22,0
2.0,6,4.1,22,5,1,139,244,1
1.0,4,3.2,34,5,1,48,86,0
2.0,1,0.4,20,5,1,102,179,1
2.0,2,2.4,23,5,1,70,47,1
2.0,3,3.7,37,5,1,23,47,0
2.0,3,3.7,21,5,1,23,47,0
2.0,6,5.0,30,5,1,23,275,1
3.0,1,2.9,30,5,1,23,117,1
1.0,4,1.9,23,5,1,59,113,0
1.0,6,4.6,23,5,1,59,113,1
1.0,6,4.5,40,5,1,167,283,1
1.0,2,2.2,20,5,1,117,205,1
1.0,1,3.6,20,5,1,59,113,0
1.0,6,3.6,34,5,1,59,113,0
1.0,6,4.4,23,5,1,59,113,1
1.0,6,3.2,39,5,1,117,205,1
1.0,6,3.4,23,5,1,117,205,1
1.0,6,4.2,28,5,1,139,244,1
1.0,6,4.4,28,5,1,117,156,1
1.0,6,4.0,34,5,1,59,49,1
1.0,5,1.6,26,5,1,117,205,0
1.0,6,4.4,33,5,1,59,113,1
1.0,2,4.4,23,5,1,70,38,0
2.0,6,4.3,43,5,1,117,205,1
1.0,6,3.7,35,5,0,59,49,0
1.0,6,4.1,23,5,1,59,113,1
1.0,6,3.5,23,5,1,117,205,1
2.0,4,3.0,45,5,0,23,38,1
2.0,2,2.4,24,5,1,139,244,1
2.0,3,1.0,23,5,1,70,126,1
5.0,6,4.8,39,5,1,23,47,1
1.0,6,4.4,21,5,1,23,47,1
1.0,4,3.5,43,5,1,17,37,0
1.0,5,4.6,20,5,0,117,205,0
1.0,4,0.7,22,5,0,23,47,1
2.0,1,3.8,18,5,1,23,47,0
5.0,2,3.9,29,5,1,23,26,0
3.0,1,3.9,31,5,1,70,126,0
5.0,6,4.6,39,5,1,70,82,1
3.0,1,4.5,19,5,0,23,271,0
2.0,1,4.2,20,5,0,23,47,0
3.0,6,4.6,42,5,1,102,179,1
2.0,6,3.5,26,5,0,51,47,0
2.0,6,0.8,27,5,0,23,119,0
1.0,1,4.2,25,5,1,89,161,0
2.0,6,0.0,23,5,1,23,47,0
1.0,6,4.1,28,5,1,26,51,1
3.0,6,4.6,57,5,1,23,47,1
3.0,2,4.5,32,5,0,23,47,0
2.0,6,4.0,26,5,1,51,97,1
1.0,2,4.3,23,5,1,23,259,0
3.0,3,0.0,21,5,1,139,244,1
3.0,6,4.4,30,5,1,23,47,1
5.0,4,0.5,28,5,1,23,47,0
1.0,4,3.8,49,5,1,35,115,1
1.0,1,3.7,35,5,1,23,70,0
2.0,3,1.4,25,5,1,23,47,1
3.0,3,3.4,23,5,1,15,34,0
3.0,1,4.3,19,5,1,23,34,0
1.0,6,2.7,22,5,1,46,179,1
2.0,1,0.8,25,5,1,23,47,1
1.0,6,2.9,29,5,1,23,47,1
4.0,6,4.7,39,5,1,23,47,1
2.0,3,2.7,30,5,1,143,190,1
1.0,1,2.7,20,5,1,23,90,1
2.0,3,2.3,19,5,0,23,47,0
2.0,6,4.5,28,5,1,23,47,1
1.0,6,4.6,24,5,1,23,47,1
1.0,4,3.5,22,5,1,167,283,0
2.0,6,4.5,24,5,0,171,151,1
1.0,2,3.0,20,5,1,59,113,0
2.0,6,3.4,30,5,1,23,38,1
1.0,6,4.5,29,5,1,70,126,1
4.0,6,4.6,45,5,1,23,47,1
2.0,5,3.8,56,5,1,23,47,1
2.0,2,4.1,31,5,1,23,47,0
5.0,6,4.8,45,5,1,23,47,1
